Date,Open,High,Low,Close,Adj Close,Volume
2013-10-18,8.085500,8.085500,8.085500,8.059100,8.059100,0
2013-10-21,8.080100,8.080100,8.080000,8.088900,8.088900,0
2013-10-22,8.075700,8.075700,8.075700,8.083100,8.083100,0
2013-10-23,8.071800,8.071800,8.071600,8.014800,8.014800,0
2013-10-24,8.074500,8.074500,8.074500,8.053400,8.053400,0
2013-10-25,8.068700,8.068700,8.068700,8.077300,8.077300,0
2013-10-28,8.068300,8.068300,8.068300,8.069800,8.069800,0
2013-10-29,8.074700,8.081200,8.071800,8.077100,8.077100,0
2013-10-30,8.086500,8.086500,8.086500,8.077400,8.077400,0
2013-10-31,8.103200,8.103200,8.079200,8.103200,8.103200,0
2013-11-01,8.074500,8.074500,8.074500,8.114800,8.114800,0
2013-11-04,8.093400,8.093400,8.093400,8.089600,8.089600,0
2013-11-05,8.105100,8.105100,8.105100,8.091000,8.091000,0
2013-11-06,8.083600,8.083600,8.078900,8.115800,8.115800,0
2013-11-07,8.083800,8.083800,8.083800,8.082800,8.082800,0
2013-11-08,8.098100,8.098100,8.098100,8.139800,8.139800,0
2013-11-11,8.102700,8.102700,8.102700,8.129900,8.129900,0
2013-11-12,8.107400,8.112900,8.107400,8.097000,8.097000,0
2013-11-13,8.088700,8.088700,8.084200,8.082500,8.082500,0
2013-11-14,8.095600,8.095600,8.095600,8.044600,8.044600,0
2013-11-15,8.083100,8.083100,8.083100,8.087700,8.087700,0
2013-11-18,8.103400,8.103400,8.103400,8.057800,8.057800,0
2013-11-19,8.103400,8.103400,8.103400,8.057800,8.057800,0
2013-11-20,8.103400,8.103400,8.103400,8.057800,8.057800,0
2013-11-21,8.170600,8.170600,8.100300,8.103400,8.103400,0
2013-11-22,8.170600,8.170600,8.100300,8.103400,8.103400,0
2013-11-25,8.102400,8.102400,8.102400,8.088400,8.088400,0
2013-11-26,8.091100,8.101900,8.091100,8.102400,8.102400,0
2013-11-27,8.091100,8.101900,8.091100,8.102400,8.102400,0
2013-11-28,8.101900,8.101900,8.101900,8.101900,8.101900,0
2013-11-29,8.092900,8.118600,8.092900,8.101900,8.101900,0
2013-12-02,8.133700,8.133700,8.124200,8.129500,8.129500,0
2013-12-03,8.127100,8.127100,8.115900,8.124200,8.124200,0
2013-12-04,8.108500,8.144500,8.108500,8.115900,8.115900,0
2013-12-05,8.145500,8.145500,8.112700,8.144500,8.144500,0
2013-12-06,8.066500,8.110800,8.066500,8.112700,8.112700,0
2013-12-09,8.091100,8.091100,8.069100,8.092700,8.092700,0
2013-12-10,8.056000,8.152000,8.056000,8.069100,8.069100,0
2013-12-11,8.145400,8.167700,8.145400,8.152000,8.152000,0
2013-12-12,8.161300,8.184300,8.161300,8.167700,8.167700,0
2013-12-13,8.204600,8.204600,8.179800,8.184300,8.184300,0
2013-12-16,8.171200,8.192100,8.159500,8.169500,8.169500,0
2013-12-17,8.209300,8.209300,8.209300,8.192100,8.192100,0
2013-12-18,8.184700,8.190400,8.184700,8.209300,8.209300,0
2013-12-19,8.234700,8.234700,8.192500,8.190400,8.190400,0
2013-12-20,8.218600,8.218600,8.126400,8.192500,8.192500,0
2013-12-23,8.111700,8.134700,8.104800,8.115000,8.115000,0
2013-12-24,8.135000,8.135000,8.071700,8.134700,8.134700,0
2013-12-25,8.135000,8.135000,8.071700,8.134700,8.134700,0
2013-12-26,8.064100,8.064100,8.064100,8.071700,8.071700,0
2013-12-27,8.059600,8.173400,8.059600,8.064100,8.064100,0
2013-12-30,8.238500,8.238500,8.133800,8.244500,8.244500,0
2013-12-31,8.113500,8.136300,8.113500,8.133800,8.133800,0
2014-01-01,8.152300,8.152300,8.152300,8.136300,8.136300,0
2014-01-02,8.142800,8.150800,8.142800,8.152300,8.152300,0
2014-01-03,8.150800,8.150800,8.109500,8.150800,8.150800,0
2014-01-06,8.141900,8.144000,8.132700,8.142800,8.142800,0
2014-01-07,8.120600,8.128800,8.120600,8.132700,8.132700,0
2014-01-08,8.149700,8.149700,8.122100,8.145700,8.145700,0
2014-01-09,8.128800,8.151500,8.128800,8.122100,8.122100,0
2014-01-10,8.148200,8.176600,8.148200,8.147100,8.147100,0
2014-01-13,8.134300,8.210300,8.132900,8.132200,8.132200,0
2014-01-14,8.209900,8.245100,8.209900,8.209000,8.209000,0
2014-01-15,8.272700,8.272700,8.226400,8.245100,8.245100,0
2014-01-16,8.240600,8.240600,8.223600,8.226400,8.226400,0
2014-01-17,8.232000,8.250700,8.232000,8.236100,8.236100,0
2014-01-20,8.293000,8.302300,8.272400,8.285900,8.285900,0
2014-01-21,8.276000,8.298000,8.276000,8.272400,8.272400,0
2014-01-22,8.269900,8.275300,8.269900,8.298000,8.298000,0
2014-01-23,8.281600,8.295000,8.281600,8.275300,8.275300,0
2014-01-24,8.261500,8.376400,8.261500,8.295000,8.295000,0
2014-01-27,8.400400,8.400400,8.388700,8.404000,8.404000,0
2014-01-28,8.387600,8.424600,8.386800,8.388700,8.388700,0
2014-01-29,8.410500,8.410500,8.363300,8.424600,8.424600,0
2014-01-30,8.365600,8.369100,8.365600,8.376000,8.376000,0
2014-01-31,8.398900,8.555200,8.398900,8.369100,8.369100,0
2014-02-03,8.554000,8.573400,8.554000,8.552700,8.552700,0
2014-02-04,8.562800,8.672500,8.562800,8.573400,8.573400,0
2014-02-05,8.668600,8.673600,8.655100,8.672500,8.672500,0
2014-02-06,8.663500,8.801000,8.663500,8.655100,8.655100,0
2014-02-07,8.753900,8.753900,8.441500,8.801000,8.801000,0
2014-02-10,8.410300,8.410300,8.330100,8.401200,8.401200,0
2014-02-11,8.306700,8.508000,8.306700,8.330100,8.330100,0
2014-02-12,8.515400,8.601000,8.515400,8.508000,8.508000,0
2014-02-13,8.594000,8.672700,8.594000,8.601000,8.601000,0
2014-02-14,8.660800,8.680500,8.660800,8.662500,8.662500,0
2014-02-17,8.687800,8.746000,8.681300,8.692700,8.692700,0
2014-02-18,8.747100,8.756100,8.747100,8.746000,8.746000,0
2014-02-19,8.734000,8.847800,8.734000,8.756100,8.756100,0
2014-02-20,8.851100,8.851100,8.841600,8.847800,8.847800,0
2014-02-21,8.834300,8.847400,8.834300,8.841600,8.841600,0
2014-02-24,8.826300,9.076700,8.826300,8.826300,8.826300,0
2014-02-25,9.074800,9.695400,9.074800,9.074200,9.074200,0
2014-02-26,9.698500,10.048000,9.698500,9.695400,9.695400,0
2014-02-27,10.346000,11.149000,10.344000,10.048000,10.048000,0
2014-02-28,11.108000,11.108000,9.538000,11.149000,11.149000,0
2014-03-03,9.555100,9.555100,9.533100,9.535500,9.535500,0
2014-03-04,9.554900,9.554900,9.233700,9.533100,9.533100,0
2014-03-05,9.246200,9.246200,9.129700,9.233700,9.233700,0
2014-03-06,9.129500,9.129500,9.075300,9.129700,9.129700,0
2014-03-07,9.006500,9.006500,8.893600,9.075300,9.075300,0
2014-03-10,8.909300,9.014300,8.906200,8.909300,8.909300,0
2014-03-11,9.017400,9.017400,9.009900,9.014300,9.014300,0
2014-03-12,9.008800,9.106100,9.008800,9.009900,9.009900,0
2014-03-13,9.087600,9.484900,9.087600,9.106100,9.106100,0
2014-03-14,9.549200,9.633600,9.549200,9.484900,9.484900,0
2014-03-17,9.619200,9.623700,9.533800,9.613500,9.613500,0
2014-03-18,9.502600,9.813400,9.502600,9.533800,9.533800,0
2014-03-19,9.811500,9.885000,9.811500,9.813400,9.813400,0
2014-03-20,9.958900,10.135000,9.950700,9.885000,9.885000,0
2014-03-21,10.127000,10.333000,10.127000,10.135000,10.135000,0
2014-03-24,10.336000,10.581000,10.334000,10.331000,10.331000,0
2014-03-25,10.525000,10.741000,10.525000,10.581000,10.581000,0
2014-03-26,10.732000,10.933000,10.732000,10.728000,10.728000,0
2014-03-27,10.936000,10.985000,10.936000,10.933000,10.933000,0
2014-03-28,10.999000,10.999000,10.882000,10.985000,10.985000,0
2014-03-31,10.868000,11.157000,10.866000,10.867000,10.867000,0
2014-04-01,11.177000,11.177000,11.129000,11.157000,11.157000,0
2014-04-02,11.131000,11.131000,11.128000,11.129000,11.129000,0
2014-04-03,11.237000,11.237000,11.237000,11.144000,11.144000,0
2014-04-04,11.267000,11.380000,11.267000,11.237000,11.237000,0
2014-04-07,11.382000,11.476000,11.382000,11.378000,11.378000,0
2014-04-08,11.466000,11.582000,11.466000,11.476000,11.476000,0
2014-04-09,11.559000,11.933000,11.559000,11.582000,11.582000,0
2014-04-10,11.892000,11.936000,11.892000,11.933000,11.933000,0
2014-04-11,11.918000,12.495000,11.918000,11.936000,11.936000,0
2014-04-14,12.535000,12.932000,12.535000,12.536000,12.536000,0
2014-04-15,12.946000,12.946000,11.754000,12.932000,12.932000,0
2014-04-16,11.746000,11.746000,11.081000,11.754000,11.754000,0
2014-04-17,11.096000,11.096000,10.932000,11.081000,11.081000,0
2014-04-18,10.966000,10.966000,10.959000,10.932000,10.932000,0
2014-04-21,10.963000,10.963000,10.956000,10.963000,10.963000,0
2014-04-22,10.980000,11.456000,10.980000,10.956000,10.956000,0
2014-04-23,11.469000,11.469000,11.409000,11.456000,11.456000,0
2014-04-24,11.430000,11.430000,11.155000,11.409000,11.409000,0
2014-04-25,11.148000,11.286000,11.148000,11.155000,11.155000,0
2014-04-28,11.286000,11.332000,11.286000,11.286000,11.286000,0
2014-04-29,11.346000,11.346000,11.333000,11.332000,11.332000,0
2014-04-30,11.372000,11.383000,11.372000,11.333000,11.333000,0
2014-05-01,11.350000,11.350000,11.337000,11.383000,11.383000,0
2014-05-02,11.351000,11.385000,11.351000,11.337000,11.337000,0
2014-05-05,11.374000,11.434000,11.374000,11.385000,11.385000,0
2014-05-06,11.433000,11.584000,11.433000,11.427000,11.427000,0
2014-05-07,11.586000,11.726000,11.586000,11.584000,11.584000,0
2014-05-08,11.741000,11.741000,11.440000,11.726000,11.726000,0
2014-05-09,11.526000,11.526000,11.441000,11.440000,11.440000,0
2014-05-12,11.470000,11.524000,11.468000,11.441000,11.441000,0
2014-05-13,11.524000,11.602000,11.524000,11.524000,11.524000,0
2014-05-14,11.603000,11.709000,11.603000,11.602000,11.602000,0
2014-05-15,11.702000,11.702000,11.607000,11.709000,11.709000,0
2014-05-16,11.554000,11.730000,11.554000,11.607000,11.607000,0
2014-05-19,11.722000,11.730000,11.714000,11.726000,11.726000,0
2014-05-20,11.736000,11.736000,11.731000,11.730000,11.730000,0
2014-05-21,11.725000,11.725000,11.709000,11.731000,11.731000,0
2014-05-22,11.702000,11.734000,11.702000,11.709000,11.709000,0
2014-05-23,11.754000,11.754000,11.719000,11.734000,11.734000,0
2014-05-26,11.718000,11.718000,11.695000,11.719000,11.719000,0
2014-05-27,11.680000,11.680000,11.680000,11.695000,11.695000,0
2014-05-28,11.685000,11.685000,11.685000,11.689000,11.689000,0
2014-05-29,11.708000,11.708000,11.615000,11.685000,11.685000,0
2014-05-30,11.627000,11.627000,11.581000,11.615000,11.615000,0
2014-06-02,11.565000,11.678000,11.565000,11.581000,11.581000,0
2014-06-03,11.690000,11.728000,11.690000,11.678000,11.678000,0
2014-06-04,11.717000,11.717000,11.697000,11.728000,11.728000,0
2014-06-05,11.719000,11.719000,11.653000,11.697000,11.697000,0
2014-06-06,11.613000,11.613000,11.613000,11.611000,11.611000,0
2014-06-09,11.555000,11.555000,11.555000,11.606000,11.606000,0
2014-06-10,11.582000,11.582000,11.423000,11.555000,11.555000,0
2014-06-11,11.428000,11.480000,11.428000,11.423000,11.423000,0
2014-06-12,11.476000,11.488000,11.474000,11.480000,11.480000,0
2014-06-13,11.455000,11.578000,11.455000,11.474000,11.474000,0
2014-06-16,11.580000,11.677000,11.569000,11.578000,11.578000,0
2014-06-17,11.662000,11.678000,11.662000,11.652000,11.652000,0
2014-06-18,11.692000,11.725000,11.692000,11.678000,11.678000,0
2014-06-19,11.703000,11.703000,11.667000,11.725000,11.725000,0
2014-06-20,11.683000,11.685000,11.683000,11.667000,11.667000,0
2014-06-23,11.660000,11.660000,11.659000,11.683000,11.683000,0
2014-06-24,11.705000,11.705000,11.705000,11.647000,11.647000,0
2014-06-25,11.719000,11.719000,11.708000,11.705000,11.705000,0
2014-06-26,11.689000,11.689000,11.665000,11.708000,11.708000,0
2014-06-27,11.667000,11.667000,11.529000,11.665000,11.665000,0
2014-06-30,11.502000,11.530000,11.497000,11.529000,11.529000,0
2014-07-01,11.494000,11.604000,11.494000,11.530000,11.530000,0
2014-07-02,11.646000,11.646000,11.646000,11.612000,11.612000,0
2014-07-03,11.655000,11.655000,11.616000,11.646000,11.646000,0
2014-07-04,11.654000,11.654000,11.597000,11.616000,11.616000,0
2014-07-07,11.598000,11.598000,11.534000,11.597000,11.597000,0
2014-07-08,11.524000,11.524000,11.449000,11.534000,11.534000,0
2014-07-09,11.426000,11.508000,11.426000,11.449000,11.449000,0
2014-07-10,11.493000,11.493000,11.493000,11.479000,11.479000,0
2014-07-11,11.505000,11.505000,11.464000,11.493000,11.493000,0
2014-07-14,11.463000,11.483000,11.463000,11.466000,11.466000,0
2014-07-15,11.488000,11.489000,11.482000,11.483000,11.483000,0
2014-07-16,11.519000,11.547000,11.519000,11.482000,11.482000,0
2014-07-17,11.553000,11.553000,11.488000,11.547000,11.547000,0
2014-07-18,11.495000,11.495000,11.418000,11.488000,11.488000,0
2014-07-21,11.411000,11.449000,11.411000,11.410000,11.410000,0
2014-07-22,11.448000,11.468000,11.448000,11.449000,11.449000,0
2014-07-23,11.442000,11.442000,11.442000,11.482000,11.482000,0
2014-07-24,11.529000,11.529000,11.529000,11.442000,11.442000,0
2014-07-25,11.535000,11.652000,11.535000,11.529000,11.529000,0
2014-07-28,11.661000,11.827000,11.661000,11.652000,11.652000,0
2014-07-29,11.828000,11.927000,11.828000,11.827000,11.827000,0
2014-07-30,11.950000,11.972000,11.950000,11.927000,11.927000,0
2014-07-31,11.976000,12.027000,11.976000,11.972000,11.972000,0
2014-08-01,12.026000,12.126000,12.026000,12.027000,12.027000,0
2014-08-04,12.096000,12.155000,12.096000,12.126000,12.126000,0
2014-08-05,12.096000,12.155000,12.096000,12.126000,12.126000,0
2014-08-06,12.207000,12.207000,12.207000,12.144000,12.144000,0
2014-08-07,12.172000,12.376000,12.172000,12.207000,12.207000,0
2014-08-08,12.391000,12.391000,12.277000,12.376000,12.376000,0
2014-08-11,12.267000,12.576000,12.267000,12.277000,12.277000,0
2014-08-12,12.585000,13.222000,12.585000,12.576000,12.576000,0
2014-08-13,13.199000,13.199000,12.675000,13.222000,13.222000,0
2014-08-14,12.669000,12.796000,12.669000,12.675000,12.675000,0
2014-08-15,12.815000,12.902000,12.815000,12.796000,12.796000,0
2014-08-18,12.806000,12.806000,12.806000,12.888000,12.888000,0
2014-08-19,12.839000,12.839000,12.806000,12.806000,12.806000,0
2014-08-20,12.832000,13.072000,12.832000,12.806000,12.806000,0
2014-08-21,13.092000,13.230000,13.092000,13.072000,13.072000,0
2014-08-22,13.211000,13.224000,13.211000,13.226000,13.226000,0
2014-08-25,13.293000,13.324000,13.293000,13.224000,13.224000,0
2014-08-26,13.336000,13.372000,13.336000,13.331000,13.331000,0
2014-08-27,13.402000,13.713000,13.402000,13.372000,13.372000,0
2014-08-28,13.702000,13.702000,13.262000,13.701000,13.701000,0
2014-08-29,13.263000,13.263000,13.251000,13.264000,13.264000,0
2014-09-01,13.307000,13.307000,12.319000,13.302000,13.302000,0
2014-09-02,12.327000,12.327000,12.073000,12.327000,12.327000,0
2014-09-03,12.059000,12.175000,12.059000,12.056000,12.056000,0
2014-09-04,12.173000,12.426000,12.173000,12.174000,12.174000,0
2014-09-05,12.613000,12.613000,12.570000,12.603000,12.603000,0
2014-09-08,12.570000,12.587000,12.568000,12.571000,12.571000,0
2014-09-09,12.621000,12.621000,12.420000,12.568000,12.568000,0
2014-09-10,12.370000,12.674000,12.370000,12.368000,12.368000,0
2014-09-11,12.698000,12.742000,12.698000,12.704000,12.704000,0
2014-09-12,12.737000,12.745000,12.737000,12.742000,12.742000,0
2014-09-15,12.717000,12.724000,12.717000,12.708000,12.708000,0
2014-09-16,12.704000,12.721000,12.704000,12.705000,12.705000,0
2014-09-17,12.710000,12.710000,12.621000,12.709000,12.709000,0
2014-09-18,12.720000,12.720000,12.612000,12.731000,12.731000,0
2014-09-19,12.579000,14.164000,12.579000,12.573000,12.573000,0
2014-09-22,13.015000,13.015000,13.015000,14.205000,14.205000,0
2014-09-23,13.006000,13.011000,13.006000,13.009000,13.009000,0
2014-09-24,13.051000,13.051000,12.666000,13.055000,13.055000,0
2014-09-25,12.731000,12.731000,12.715000,12.729000,12.729000,0
2014-09-26,12.679000,12.679000,12.669000,12.678000,12.678000,0
2014-09-29,12.729000,12.729000,12.712000,12.723000,12.723000,0
2014-09-30,12.711000,12.728000,12.710000,12.709000,12.709000,0
2014-10-01,12.676000,12.718000,12.676000,12.675000,12.675000,0
2014-10-02,12.684000,12.709000,12.679000,12.688000,12.688000,0
2014-10-03,12.687000,12.713000,12.687000,12.709000,12.709000,0
2014-10-06,12.816000,12.816000,12.710000,12.819000,12.819000,0
2014-10-07,12.621000,12.715000,12.621000,12.603000,12.603000,0
2014-10-08,12.642000,12.711000,12.642000,12.636000,12.636000,0
2014-10-09,12.638000,12.709000,12.638000,12.711000,12.711000,0
2014-10-10,12.790000,12.790000,12.715000,12.788000,12.788000,0
2014-10-13,12.743000,12.743000,12.659000,12.754000,12.754000,0
2014-10-14,12.629000,12.660000,12.629000,12.605000,12.605000,0
2014-10-15,12.673000,12.673000,12.657000,12.660000,12.660000,0
2014-10-16,12.488000,12.656000,12.472000,12.484000,12.484000,0
2014-10-17,12.604000,12.664000,12.599000,12.605000,12.605000,0
2014-10-20,12.729000,12.729000,12.660000,12.664000,12.664000,0
2014-10-21,12.641000,12.735000,12.641000,12.660000,12.660000,0
2014-10-22,12.777000,12.777000,12.744000,12.776000,12.776000,0
2014-10-23,12.809000,12.809000,12.764000,12.744000,12.744000,0
2014-10-24,12.780000,12.780000,12.764000,12.782000,12.782000,0
2014-10-27,12.725000,12.758000,12.725000,12.746000,12.746000,0
2014-10-28,12.731000,12.731000,12.661000,12.739000,12.739000,0
2014-10-29,12.630000,12.764000,12.628000,12.627000,12.627000,0
2014-10-30,12.872000,12.872000,12.773000,12.862000,12.862000,0
2014-10-31,12.743000,12.765000,12.743000,12.773000,12.773000,0
2014-11-03,12.875000,12.875000,12.850000,12.823000,12.823000,0
2014-11-04,12.759000,12.761000,12.759000,12.852000,12.852000,0
2014-11-05,12.717000,13.421000,12.717000,12.725000,12.725000,0
2014-11-06,13.416000,13.734000,13.377000,13.412000,13.412000,0
2014-11-07,13.885000,13.885000,13.767000,13.887000,13.887000,0
2014-11-10,13.696000,14.281000,13.681000,13.695000,13.695000,0
2014-11-11,14.342000,15.597000,14.342000,14.352000,14.352000,0
2014-11-12,15.553000,15.613000,15.553000,15.532000,15.532000,0
2014-11-13,15.640000,15.640000,15.292000,15.643000,15.643000,0
2014-11-14,15.286000,15.287000,15.285000,15.275000,15.275000,0
2014-11-17,15.184000,15.290000,15.184000,15.190000,15.190000,0
2014-11-18,15.317000,15.317000,15.287000,15.338000,15.338000,0
2014-11-19,15.285000,15.285000,14.956000,15.287000,15.287000,0
2014-11-20,14.960000,14.961000,14.960000,14.956000,14.956000,0
2014-11-21,14.947000,14.949000,14.933000,14.951000,14.951000,0
2014-11-24,15.013000,15.013000,14.858000,14.949000,14.949000,0
2014-11-25,14.832000,14.862000,14.832000,14.823000,14.823000,0
2014-11-26,14.807000,14.851000,14.807000,14.815000,14.815000,0
2014-11-27,14.804000,14.856000,14.804000,14.799000,14.799000,0
2014-11-28,14.896000,14.896000,14.769000,14.877000,14.877000,0
2014-12-01,14.827000,14.827000,14.805000,14.809000,14.809000,0
2014-12-02,14.799000,14.865000,14.799000,14.805000,14.805000,0
2014-12-03,14.929000,14.929000,14.910000,14.932000,14.932000,0
2014-12-04,14.921000,14.921000,14.800000,14.910000,14.910000,0
2014-12-05,14.708000,15.101000,14.708000,14.800000,14.800000,0
2014-12-08,15.167000,15.405000,15.167000,15.101000,15.101000,0
2014-12-09,15.356000,15.356000,15.308000,15.405000,15.405000,0
2014-12-10,15.287000,15.382000,15.287000,15.308000,15.308000,0
2014-12-11,15.233000,15.465000,15.233000,15.382000,15.382000,0
2014-12-12,15.540000,15.540000,15.483000,15.465000,15.465000,0
2014-12-15,15.480000,15.513000,15.480000,15.483000,15.483000,0
2014-12-16,15.500000,15.567000,15.500000,15.513000,15.513000,0
2014-12-17,15.618000,15.618000,15.580000,15.567000,15.567000,0
2014-12-18,15.735000,15.735000,15.596000,15.580000,15.580000,0
2014-12-19,15.632000,15.632000,15.573000,15.596000,15.596000,0
2014-12-22,15.619000,15.619000,15.569000,15.573000,15.573000,0
2014-12-23,15.616000,15.668000,15.616000,15.569000,15.569000,0
2014-12-24,15.712000,15.712000,15.466000,15.668000,15.668000,0
2014-12-25,15.712000,15.712000,15.466000,15.668000,15.668000,0
2014-12-26,15.712000,15.712000,15.466000,15.668000,15.668000,0
2014-12-29,15.483000,15.571000,15.479000,15.466000,15.466000,0
2014-12-30,15.615000,15.615000,15.587000,15.571000,15.571000,0
2014-12-31,15.582000,15.582000,15.573000,15.587000,15.587000,0
2015-01-01,15.645000,15.645000,15.645000,15.573000,15.573000,0
2015-01-02,15.685000,15.685000,15.573000,15.645000,15.645000,0
2015-01-05,15.691000,15.691000,15.563000,15.573000,15.573000,0
2015-01-06,15.519000,15.564000,15.519000,15.563000,15.563000,0
2015-01-07,15.592000,15.592000,15.562000,15.564000,15.564000,0
2015-01-08,15.555000,15.585000,15.555000,15.562000,15.562000,0
2015-01-09,15.544000,15.545000,15.544000,15.585000,15.585000,0
2015-01-12,15.478000,15.555000,15.478000,15.545000,15.545000,0
2015-01-13,15.488000,15.551000,15.488000,15.555000,15.555000,0
2015-01-14,15.585000,15.585000,15.360000,15.551000,15.551000,0
2015-01-15,15.336000,15.568000,15.336000,15.360000,15.360000,0
2015-01-16,15.661000,15.661000,15.562000,15.568000,15.568000,0
2015-01-19,15.601000,15.601000,15.577000,15.562000,15.562000,0
2015-01-20,15.593000,15.593000,15.591000,15.577000,15.577000,0
2015-01-21,15.637000,15.637000,15.564000,15.591000,15.591000,0
2015-01-22,15.527000,15.571000,15.527000,15.564000,15.564000,0
2015-01-23,15.942000,15.942000,15.627000,15.571000,15.571000,0
2015-01-26,15.539000,15.539000,15.352000,15.497000,15.497000,0
2015-01-27,15.338000,15.349000,15.338000,15.352000,15.352000,0
2015-01-28,15.266000,15.592000,15.266000,15.349000,15.349000,0
2015-01-29,15.691000,15.691000,15.654000,15.592000,15.592000,0
2015-01-30,15.630000,15.643000,15.630000,15.657000,15.657000,0
2015-02-02,15.682000,15.823000,15.682000,15.722000,15.722000,0
2015-02-03,15.799000,15.913000,15.799000,15.823000,15.823000,0
2015-02-04,15.764000,16.080999,15.764000,15.913000,15.913000,0
2015-02-05,16.211000,24.224001,16.211000,16.080999,16.080999,0
2015-02-06,24.139000,24.139000,18.980000,24.224001,24.224001,0
2015-02-09,19.197001,24.718000,19.197001,18.980000,18.980000,0
2015-02-10,24.686001,24.721001,24.686001,24.718000,24.718000,0
2015-02-11,24.634001,25.712000,24.634001,24.721001,24.721001,0
2015-02-12,25.712999,26.417000,25.712999,25.712000,25.712000,0
2015-02-13,26.288000,26.288000,25.445000,26.379999,26.379999,0
2015-02-16,25.457001,26.136000,25.457001,25.445000,25.445000,0
2015-02-17,26.332001,26.332001,26.166000,26.136000,26.136000,0
2015-02-18,26.219999,26.827999,26.219999,26.166000,26.166000,0
2015-02-19,26.768000,26.945999,26.768000,26.827999,26.827999,0
2015-02-20,27.013000,27.705000,27.013000,26.945999,26.945999,0
2015-02-23,27.601000,27.733999,27.601000,27.705000,27.705000,0
2015-02-24,27.671000,32.222000,27.671000,27.733999,27.733999,0
2015-02-25,32.157001,32.157001,24.233000,32.222000,32.222000,0
2015-02-26,24.195999,33.499001,24.195999,24.233000,24.233000,0
2015-02-27,33.901001,33.901001,26.973000,33.499001,33.499001,0
2015-03-02,27.115000,27.115000,26.230000,26.973000,26.973000,0
2015-03-03,26.330999,26.330999,23.978001,26.230000,26.230000,0
2015-03-04,23.931999,23.931999,22.225000,23.978001,23.978001,0
2015-03-05,22.330999,22.730000,22.330999,22.225000,22.225000,0
2015-03-06,22.791000,22.791000,22.459000,22.730000,22.730000,0
2015-03-09,22.666000,22.666000,22.469000,22.459000,22.459000,0
2015-03-10,22.530001,22.530001,21.202000,22.469000,22.469000,0
2015-03-11,21.277000,21.712999,21.277000,21.202000,21.202000,0
2015-03-12,21.819000,21.819000,21.326000,21.712999,21.712999,0
2015-03-13,21.372999,21.379000,21.365999,21.326000,21.326000,0
2015-03-16,21.518999,21.604000,21.473000,21.365999,21.365999,0
2015-03-17,21.542000,21.542000,21.510000,21.604000,21.604000,0
2015-03-18,21.563999,23.346001,21.563999,21.510000,21.510000,0
2015-03-19,22.729000,23.106001,22.729000,23.346001,23.346001,0
2015-03-20,23.150000,23.150000,21.674999,23.106001,23.106001,0
2015-03-23,21.539000,21.546000,21.539000,21.674999,21.674999,0
2015-03-24,21.455000,21.497000,21.455000,21.546000,21.546000,0
2015-03-25,21.455000,21.497000,21.455000,21.546000,21.546000,0
2015-03-26,23.372000,23.372000,23.121000,21.493000,21.493000,0
2015-03-27,23.340000,23.340000,23.162001,23.121000,23.121000,0
2015-03-30,23.167000,23.167000,23.118999,23.162001,23.162001,0
2015-03-31,23.145000,23.164000,23.145000,23.118999,23.118999,0
2015-04-01,23.166000,23.166000,23.166000,23.174000,23.174000,0
2015-04-02,23.142000,23.209999,23.142000,23.166000,23.166000,0
2015-04-03,23.117001,23.117001,23.117001,23.108999,23.108999,0
2015-04-06,22.865999,22.902000,22.858999,23.117001,23.117001,0
2015-04-07,22.968000,23.257000,22.968000,22.902000,22.902000,0
2015-04-08,23.334999,23.334999,23.252001,23.257000,23.257000,0
2015-04-09,23.433001,23.433001,23.058001,23.252001,23.252001,0
2015-04-10,23.278999,23.278999,22.254999,23.058001,23.058001,0
2015-04-13,22.198000,22.264000,22.198000,22.254999,22.254999,0
2015-04-14,22.162001,22.523001,22.162001,22.264000,22.264000,0
2015-04-15,22.370001,22.370001,20.950001,22.523001,22.523001,0
2015-04-16,20.778000,20.778000,20.659000,20.950001,20.950001,0
2015-04-17,20.686001,20.686001,20.686001,20.566000,20.566000,0
2015-04-20,22.556000,22.556000,22.556000,20.698000,20.698000,0
2015-04-21,22.530001,22.530001,22.271000,22.556000,22.556000,0
2015-04-22,22.152000,22.332001,22.152000,22.271000,22.271000,0
2015-04-23,22.416000,22.416000,22.218000,22.332001,22.332001,0
2015-04-24,22.077000,22.504000,22.077000,22.218000,22.218000,0
2015-04-27,22.694000,22.694000,22.694000,22.409000,22.409000,0
2015-04-28,22.615000,22.615000,22.337999,22.694000,22.694000,0
2015-04-29,22.270000,22.270000,21.997999,22.337999,22.337999,0
2015-04-30,21.759001,21.759001,20.836000,21.997999,21.997999,0
2015-05-01,20.799999,20.799999,20.780001,20.836000,20.836000,0
2015-05-04,20.841000,20.966000,20.841000,20.780001,20.780001,0
2015-05-05,20.955999,20.955999,20.625999,20.966000,20.966000,0
2015-05-06,20.525999,20.726000,20.525999,20.625999,20.625999,0
2015-05-07,20.535999,20.535999,20.285000,20.726000,20.726000,0
2015-05-08,20.431000,20.431000,20.211000,20.285000,20.285000,0
2015-05-11,20.245001,20.719000,20.245001,20.211000,20.211000,0
2015-05-12,20.747999,20.747999,20.445999,20.719000,20.719000,0
2015-05-13,20.500999,20.500999,20.429001,20.445999,20.445999,0
2015-05-14,20.211000,20.261000,20.211000,20.429001,20.429001,0
2015-05-15,20.287001,20.733999,20.287001,20.261000,20.261000,0
